scientificName,decimalLatitude,decimalLongitude,eventDate
"Thunnus albacares (Bonnaterre, 1788)",-35.5,-75.666667,2022-05-17T22:00
"Thunnus albacares (Bonnaterre, 1788)",-31.833333,-72.666667,2022-05-19T10:00
"Thunnus albacares (Bonnaterre, 1788)",-37.0,-77.0,2022-05-17T12:00
"Thunnus albacares (Bonnaterre, 1788)",-31.680556,-71.963889,2022-05-28T16:30
"Thunnus albacares (Bonnaterre, 1788)",-32.083333,-71.983333,2022-05-29T15:00
"Thunnus albacares (Bonnaterre, 1788)",21.464069,-158.217882,2022-06-11T10:52:34
"Thunnus albacares (Bonnaterre, 1788)",-16.7,146.9,2022-06-20T16:12Z
"Thunnus albacares (Bonnaterre, 1788)",14.485043,-17.074614,2022-06-05T12:55Z
"Thunnus albacares (Bonnaterre, 1788)",25.3096,34.8604,2022-06-24
"Thunnus albacares (Bonnaterre, 1788)",-21.199112,-159.78458,2022-06-04T10:25
"Thunnus albacares (Bonnaterre, 1788)",24.198217,119.760067,2022-06-01
"Thunnus albacares (Bonnaterre, 1788)",40.581776,-73.317194,2022-06-24T10:21
"Thunnus albacares (Bonnaterre, 1788)",17.696062,83.301117,2022-06-25T17:12
"Thunnus albacares (Bonnaterre, 1788)",-32.0,-72.0,2022-06-06T20:00
"Thunnus albacares (Bonnaterre, 1788)",-35.5,-77.0,2022-06-14T23:00
"Thunnus albacares (Bonnaterre, 1788)",-32.0,-72.0,2022-06-06T20:00
"Thunnus albacares (Bonnaterre, 1788)",-32.0,-72.0,2022-06-06T20:00
"Thunnus albacares (Bonnaterre, 1788)",-32.0,-72.0,2022-06-06T20:00
"Thunnus albacares (Bonnaterre, 1788)",13.678836,123.683576,2022-07-04T08:54
"Thunnus albacares (Bonnaterre, 1788)",4.244651,117.891186,2022-07-31T08:33
"Thunnus albacares (Bonnaterre, 1788)",28.156708,-89.238022,2022-07-07T11:02:03
"Thunnus albacares (Bonnaterre, 1788)",15.246999,145.685951,2022-07-16T15:27:20
"Thunnus albacares (Bonnaterre, 1788)",13.12512,80.295542,2022-08-21T06:44:20
"Thunnus albacares (Bonnaterre, 1788)",39.946977,-69.433545,2022-08-28T04:31
"Thunnus albacares (Bonnaterre, 1788)",-0.694119,-89.273819,2022-08-21T11:57
"Thunnus albacares (Bonnaterre, 1788)",39.965898,-69.566044,2022-08-30T02:13
"Thunnus albacares (Bonnaterre, 1788)",39.955433,-69.5348,2022-08-28T04:32:49
"Thunnus albacares (Bonnaterre, 1788)",39.920732,-69.476743,2022-08-28T03:54:04
"Thunnus albacares (Bonnaterre, 1788)",-16.7,146.2,2022-08-17T17:17Z
"Thunnus albacares (Bonnaterre, 1788)",39.960012,-69.538063,2022-08-27T22:30:58
"Thunnus albacares (Bonnaterre, 1788)",-23.5215,-39.7335,2022-08-24
"Thunnus albacares (Bonnaterre, 1788)",-23.5215,-39.7335,2022-08-20
"Thunnus albacares (Bonnaterre, 1788)",-23.5215,-39.7335,2022-08-21
"Thunnus albacares (Bonnaterre, 1788)",-23.5215,-39.7335,2022-08-22
"Thunnus albacares (Bonnaterre, 1788)",39.976665,-69.567992,2022-08-30T06:45
"Thunnus albacares (Bonnaterre, 1788)",39.970124,-69.565301,2022-08-30T02:12:25
"Thunnus albacares (Bonnaterre, 1788)",8.956317,-84.526908,2022-09-08T12:37:07
"Thunnus albacares (Bonnaterre, 1788)",9.304995,123.306092,2022-09-25T13:48:20
"Thunnus albacares (Bonnaterre, 1788)",2.14839,118.54718,2022-09-21
"Thunnus albacares (Bonnaterre, 1788)",8.0,-56.1,2022-09-28T21:35
"Thunnus albacares (Bonnaterre, 1788)",22.440128,119.936858,2022-10-08T08:47:08
"Trichiurus lepturus Linnaeus, 1758",-20.292014,-40.286139,2025-01-03T10:15
"Trichiurus lepturus Linnaeus, 1758",36.830238,-76.2959,2025-01-01T02:56
"Trichiurus lepturus Linnaeus, 1758",36.830151,-76.29595,2025-01-01T02:51:38
"Trichiurus lepturus Linnaeus, 1758",-24.76407,-47.572347,2025-01-14T15:01
"Trichiurus lepturus Linnaeus, 1758",-7.840922,-34.84088,2025-01-05T06:03
"Trichiurus lepturus Linnaeus, 1758",29.85967,122.259797,2025-01-03T18:35
"Trichiurus japonicus Temminck & Schlegel, 1844",30.264463,122.217029,2025-01-06T12:21:34
"Trichiurus lepturus Linnaeus, 1758",31.237455,-81.281905,2025-01-29T15:22:35
"Trichiurus lepturus Linnaeus, 1758",30.358323,122.357815,2025-01-27T17:56:03
"Trichiurus lepturus Linnaeus, 1758",22.290103,114.019372,2025-02-04T17:50:26
"Trichiurus lepturus Linnaeus, 1758",1.305425,103.942475,2025-02-08T23:54:15
"Trichiurus lepturus Linnaeus, 1758",11.906654,79.82394,2025-02-13T16:12
"Trichiurus lepturus Linnaeus, 1758",9.46292,-13.787487,2025-02-15T10:15:46Z
"Trichiurus lepturus Linnaeus, 1758",-11.745854,130.640345,2025-02-25T08:10:27
"Trichiurus lepturus Linnaeus, 1758",27.878405,-97.119177,2025-03-01T12:41:20
"Trichiurus lepturus Linnaeus, 1758",18.627902,-91.826099,2025-03-19T19:02
"Trichiurus lepturus Linnaeus, 1758",34.665278,-76.588611,2025-03-23T10:16:17
"Trichiurus lepturus Linnaeus, 1758",26.123477,-97.169608,2025-03-08T20:46
"Trichiurus lepturus Linnaeus, 1758",9.215135,79.358524,2025-03-09T09:29
"Trichiurus lepturus Linnaeus, 1758",19.09951,-96.102441,2025-04-11T08:18
"Trichiurus lepturus Linnaeus, 1758",27.82765,-97.140067,2025-04-04T10:44:18
"Trichiurus lepturus Linnaeus, 1758",30.258826,-88.077873,2025-04-05T10:45:43
"Trichiurus lepturus Linnaeus, 1758",29.311442,-94.773438,2025-04-17T09:26:41
"Trichiurus lepturus Linnaeus, 1758",27.82787,-97.138939,2025-04-04T10:43:52
"Trichiurus lepturus Linnaeus, 1758",30.231656,-88.114952,2025-04-05T10:54:46
"Trichiurus lepturus Linnaeus, 1758",35.888787,-75.584189,2025-04-08T07:06:16
"Trichiurus lepturus Linnaeus, 1758",35.890282,-75.585111,2025-04-08T06:55:51
"Trichiurus lepturus Linnaeus, 1758",-6.926564,-34.868106,2025-04-21T10:38
"Trichiurus lepturus Linnaeus, 1758",27.878019,-97.048019,2025-04-30T13:27:41
"Trichiurus lepturus Linnaeus, 1758",-6.093732,106.803868,2025-04-18T10:56:20
"Trichiurus lepturus Linnaeus, 1758",13.348097,74.701789,2025-05-08T05:51:22
"Trichiurus lepturus Linnaeus, 1758",13.347967,74.701717,2025-05-08T05:53:54
"Trichiurus lepturus Linnaeus, 1758",13.348086,74.701772,2025-05-08T05:52:26
"Trichiurus lepturus Linnaeus, 1758",34.620269,-76.566672,2025-05-20T09:01:57
"Trichiurus lepturus Linnaeus, 1758",30.390099,-88.873333,2025-05-23T11:24
"Trichiurus lepturus Linnaeus, 1758",27.832464,-97.116731,2025-05-31T11:42
"Trichiurus lepturus Linnaeus, 1758",27.604314,-97.223525,2025-05-11T21:23
"Trichiurus lepturus Linnaeus, 1758",33.647428,-78.927253,2025-06-13T09:24:52
"Trichiurus lepturus Linnaeus, 1758",-20.674659,34.858424,2025-06-13T12:37:16
"Trichiurus lepturus Linnaeus, 1758",33.64745,-78.927222,2025-06-13T09:25
"Trichiurus lepturus Linnaeus, 1758",33.64745,-78.927222,2025-06-13T09:25
"Trichiurus lepturus Linnaeus, 1758",-22.943361,-43.160187,2025-06-26T19:00
"Trichiurus lepturus Linnaeus, 1758",27.831787,-97.120644,2025-07-07T11:57:22
"Trichiurus lepturus Linnaeus, 1758",10.543176,-75.497527,2025-07-04T09:37
"Trichiurus lepturus Linnaeus, 1758",27.837596,-97.067649,2025-07-12T21:07:55
"Trichiurus lepturus Linnaeus, 1758",30.29393,-81.38612,2025-07-21T13:15:08
"Trichiurus lepturus Linnaeus, 1758",29.338115,-94.778062,2025-07-20T17:51:16
"Trichiurus lepturus Linnaeus, 1758",27.825912,-97.05062,2025-07-24T16:25:17
"Trichiurus lepturus Linnaeus, 1758",-8.757335,115.1685,2025-07-22T14:01
"Trichiurus lepturus Linnaeus, 1758",37.16546,-75.988736,2025-07-25T23:10
"Trichiurus lepturus Linnaeus, 1758",29.38258,-94.860838,2025-07-27T11:44:23
"Trichiurus lepturus Linnaeus, 1758",32.123194,-80.827956,2025-07-30T10:33:45
"Trichiurus lepturus Linnaeus, 1758",27.835355,-97.103825,2025-07-31T10:12:03
"Trichiurus lepturus Linnaeus, 1758",29.185842,-90.052994,2025-07-16T07:55:35
"Trichiurus lepturus Linnaeus, 1758",29.903723,122.347192,2025-08-13T23:33:32
"Trichiurus lepturus Linnaeus, 1758",33.761417,-78.78,2025-08-08T21:38:14
"Trichiurus lepturus Linnaeus, 1758",31.215275,-81.29377,2025-08-08T08:25:20
"Trichiurus lepturus Linnaeus, 1758",36.141579,-75.732369,2025-08-12T09:35:13
"Trichiurus lepturus Linnaeus, 1758",36.131269,-75.71679,2025-08-12T05:53:29
"Trichiurus lepturus Linnaeus, 1758",29.903634,122.29946,2025-08-14T22:04:25
"Trichiurus lepturus Linnaeus, 1758",29.828399,122.233791,2025-08-16T03:22
"Trichiurus lepturus Linnaeus, 1758",29.445075,-94.917811,2025-08-24T11:52:36
"Trichiurus lepturus Linnaeus, 1758",27.82919,-97.289878,2025-08-06T09:03:34
"Trichiurus lepturus Linnaeus, 1758",27.775647,-97.325112,2025-08-06T10:53:25
"Trichiurus lepturus Linnaeus, 1758",29.444034,-94.915949,2025-08-24T11:52:32
"Trichiurus lepturus Linnaeus, 1758",29.876825,122.366973,2025-08-21T21:09
"Trichiurus lepturus Linnaeus, 1758",33.647328,-78.927078,2025-08-19T09:39:51
"Trichiurus lepturus Linnaeus, 1758",-1.230035,100.338821,2025-08-14T11:00:28
"Trichiurus lepturus Linnaeus, 1758",29.887083,122.21154,2025-08-17T03:18
"Trichiurus japonicus Temminck & Schlegel, 1844",36.180803,120.277097,2025-09-07T10:00:04
"Trichiurus japonicus Temminck & Schlegel, 1844",36.181192,120.277331,2025-09-07T10:28:35
"Trichiurus lepturus Linnaeus, 1758",27.633291,-97.318586,2025-09-19T22:57:14
"Trichiurus lepturus Linnaeus, 1758",30.196948,-87.975248,2025-09-20T15:04:49
"Trichiurus japonicus Temminck & Schlegel, 1844",36.098457,120.530769,2025-09-14T10:42:03
"Trichiurus lepturus Linnaeus, 1758",35.271633,139.685008,2025-09-29T15:05
"Trichiurus japonicus Temminck & Schlegel, 1844",35.605918,120.303683,2025-09-09T11:22
"Trichiurus lepturus Linnaeus, 1758",30.312505,-89.241119,2025-10-28T09:41:26
"Trichiurus lepturus Linnaeus, 1758",-6.899477,-34.861661,2025-10-26
"Trichiurus lepturus Linnaeus, 1758",30.406563,-87.683597,2025-10-16T17:40:28
"Trichiurus lepturus Linnaeus, 1758",27.686008,-97.256562,2025-10-07T17:47:35
"Trichiurus lepturus Linnaeus, 1758",28.332663,-96.463708,2025-10-04T13:14:08
"Trichiurus lepturus Linnaeus, 1758",34.649375,-76.643608,2025-10-08T08:34:32
"Trichiurus lepturus Linnaeus, 1758",2.389409,9.823485,2025-10-07T09:59:02
"Trichiurus lepturus Linnaeus, 1758",29.052403,-80.910692,2025-11-07T15:12:25
"Trichiurus lepturus Linnaeus, 1758",34.23825,-77.771478,2025-11-07T08:04:58
"Trichiurus lepturus Linnaeus, 1758",27.854417,-80.452355,2025-11-16T19:09:48
"Trichiurus lepturus Linnaeus, 1758",25.246572,122.116928,2025-11-23T02:41:55
"Trichiurus lepturus Linnaeus, 1758",25.243612,122.118728,2025-11-23T02:50:27
"Trichiurus lepturus Linnaeus, 1758",25.239495,122.121645,2025-11-23T03:04:25
"Trichiurus lepturus Linnaeus, 1758",27.603676,-97.213585,2025-11-28T17:42:45
"Trichiurus lepturus Linnaeus, 1758",8.18265,98.493622,2025-11-07T14:58:50
"Trichiurus lepturus Linnaeus, 1758",-29.35956,-49.736641,2025-11-01T11:22:42
"Trichiurus lepturus Linnaeus, 1758",32.149261,-80.823956,2025-11-01T10:08:49
"Trichiurus lepturus Linnaeus, 1758",37.098592,-75.98033,2025-12-13T10:39:52
"Trichiurus lepturus Linnaeus, 1758",35.357059,-75.49781,2025-12-30T10:07:56
"Trichiurus lepturus Linnaeus, 1758",-22.985988,-43.188631,2024-01-08T10:16
"Trichiurus lepturus Linnaeus, 1758",14.761838,-17.46873,2024-01-24T19:45:13Z
"Trichiurus lepturus Linnaeus, 1758",-34.423124,-53.860989,2024-02-04T16:45
"Trichiurus lepturus Linnaeus, 1758",26.946122,-80.081155,2024-02-09T11:34:02
"Trichiurus lepturus Linnaeus, 1758",21.108,70.1,2024-02-08
"Trichiurus lepturus Linnaeus, 1758",31.422123,-81.319537,2024-03-16T11:44:10
"Trichiurus lepturus Linnaeus, 1758",30.269583,-88.05448,2024-03-16T16:21:43
"Trichiurus lepturus Linnaeus, 1758",19.898368,-75.169525,2024-03-01T21:00:53
"Trichiurus lepturus Linnaeus, 1758",-20.292047,-40.286157,2024-03-08T07:41
"Trichiurus lepturus Linnaeus, 1758",22.791816,121.193314,2024-03-04T07:54
"Trichiurus lepturus Linnaeus, 1758",30.261179,-87.981363,2024-04-06T14:31:20
"Trichiurus lepturus Linnaeus, 1758",29.064658,-95.132336,2024-04-26T09:57:41
"Trichiurus lepturus Linnaeus, 1758",31.404688,-81.303872,2024-04-26T15:19:07
"Trichiurus lepturus Linnaeus, 1758",31.428172,-81.311363,2024-04-26T13:54:24
"Trichiurus lepturus Linnaeus, 1758",30.262028,-88.047194,2024-04-16T15:09:55
"Trichiurus lepturus Linnaeus, 1758",30.25898,-88.058144,2024-04-07T08:44:15
"Trichiurus lepturus Linnaeus, 1758",32.451939,-80.334712,2024-04-06T11:33:08
"Trichiurus lepturus Linnaeus, 1758",35.230387,-75.614625,2024-05-03T08:48:24
"Trichiurus lepturus Linnaeus, 1758",35.111563,-75.975352,2024-05-12T07:23:04
"Trichiurus lepturus Linnaeus, 1758",29.713514,-96.547095,2024-05-12T14:37:19
"Trichiurus lepturus Linnaeus, 1758",-25.00613,-47.915883,2024-05-15T09:33:31
"Trichiurus lepturus Linnaeus, 1758",-33.591117,151.204519,2024-05-25T19:07:06
"Trichiurus lepturus Linnaeus, 1758",31.429737,-81.30967,2024-05-30T10:39:49
"Trichiurus lepturus Linnaeus, 1758",30.238687,-88.063675,2024-06-04T13:40:37
"Trichiurus lepturus Linnaeus, 1758",30.2681,-88.057,2024-06-04T14:12:22
"Trichiurus lepturus Linnaeus, 1758",36.330261,-75.811401,2024-06-21T21:13:27
"Trichiurus lepturus Linnaeus, 1758",27.836066,-97.069737,2024-06-27T06:51:47
"Trichiurus lepturus Linnaeus, 1758",37.227894,-76.478636,2024-06-26T14:38:03
"Trichiurus lepturus Linnaeus, 1758",30.238553,-88.063805,2024-06-04T13:40:32
"Trichiurus lepturus Linnaeus, 1758",30.136845,-88.085892,2024-07-08T14:07:11
"Trichiurus lepturus Linnaeus, 1758",30.273576,-87.579953,2024-07-03T07:19
"Trichiurus lepturus Linnaeus, 1758",31.142778,-81.444442,2024-07-15T13:55:21
"Trichiurus lepturus Linnaeus, 1758",36.300608,140.571062,2024-07-07T10:49:15
"Trichiurus lepturus Linnaeus, 1758",30.25898,-88.113425,2024-07-21T13:07:55
"Trichiurus lepturus Linnaeus, 1758",33.55937,-79.030442,2024-07-29T19:52:07
"Trichiurus lepturus Linnaeus, 1758",37.969161,-76.023926,2024-07-23T19:30
"Trichiurus lepturus Linnaeus, 1758",33.647483,-78.927338,2024-07-30T09:59:30
"Trichiurus lepturus Linnaeus, 1758",29.968249,-81.309103,2024-07-19T11:18:54
"Trichiurus lepturus Linnaeus, 1758",28.40838,-80.595815,2024-08-02T01:22:19
"Trichiurus lepturus Linnaeus, 1758",33.869514,-78.575374,2024-08-01T09:31:24
"Trichiurus lepturus Linnaeus, 1758",35.87984,-75.579293,2024-08-16T20:09:23
"Trichiurus lepturus Linnaeus, 1758",35.779714,-75.495094,2024-08-16T09:04
"Trichiurus lepturus Linnaeus, 1758",-26.382188,153.093675,2024-08-19T14:41:07
"Trichiurus lepturus Linnaeus, 1758",34.21703,-77.791283,2024-08-16T16:15:58
"Trichiurus lepturus Linnaeus, 1758",38.593057,-75.057298,2024-08-15T19:03
"Trichiurus lepturus Linnaeus, 1758",35.862204,-75.557204,2024-08-15T20:26
"Trichiurus lepturus Linnaeus, 1758",35.266634,139.749005,2024-08-13T08:07:14
"Trichiurus lepturus Linnaeus, 1758",36.148686,-75.735847,2024-08-29T06:48
"Trichiurus lepturus Linnaeus, 1758",36.8596,-76.298696,2024-08-31T06:42:50
"Trichiurus japonicus Temminck & Schlegel, 1844",36.051889,120.390498,2024-08-20T21:48
"Trichiurus lepturus Linnaeus, 1758",35.910602,-75.593844,2024-08-15T20:31
"Trichiurus lepturus Linnaeus, 1758",35.934809,-75.465332,2024-08-15T20:31
"Trichiurus lepturus Linnaeus, 1758",35.794124,-75.497729,2024-08-16T10:15
"Trichiurus lepturus Linnaeus, 1758",27.605655,-97.213195,2024-08-14T20:20:55
"Trichiurus lepturus Linnaeus, 1758",34.912749,128.445983,2024-08-12T23:20
"Trichiurus lepturus Linnaeus, 1758",29.056822,-89.205089,2024-09-14T08:32
"Trichiurus lepturus Linnaeus, 1758",31.991488,-80.844667,2024-09-09T13:17:46
"Trichiurus lepturus Linnaeus, 1758",36.902698,-76.308988,2024-09-08T17:50:50
"Trichiurus lepturus Linnaeus, 1758",34.637947,-76.641175,2024-09-11T08:48
"Trichiurus lepturus Linnaeus, 1758",28.596531,-96.61511,2024-09-14T11:42
"Trichiurus lepturus Linnaeus, 1758",33.761547,-78.779762,2024-09-20T21:04:51
"Trichiurus lepturus Linnaeus, 1758",35.911217,-75.592963,2024-09-28T20:20:11
"Trichiurus lepturus Linnaeus, 1758",35.911137,-75.592842,2024-09-28T20:20:19
"Trichiurus lepturus Linnaeus, 1758",34.562845,-77.280533,2024-09-29T10:10:36
"Trichiurus lepturus Linnaeus, 1758",25.999387,-97.294297,2024-09-29T10:07:57
"Trichiurus lepturus Linnaeus, 1758",33.579971,-79.00378,2024-09-19T12:18
"Trichiurus lepturus Linnaeus, 1758",35.911125,-75.592842,2024-09-28T20:19:54
"Trichiurus lepturus Linnaeus, 1758",34.641292,-76.643775,2024-09-11T08:42
"Trichiurus lepturus Linnaeus, 1758",34.654903,-76.648257,2024-09-11T20:36
"Trichiurus lepturus Linnaeus, 1758",32.008141,-64.485342,2024-09-14T20:25:41
"Trichiurus lepturus Linnaeus, 1758",34.606834,135.058371,2024-09-08T17:12:50
"Trichiurus lepturus Linnaeus, 1758",34.776627,-76.737786,2024-09-24T19:56:26
"Trichiurus lepturus Linnaeus, 1758",34.533005,-76.813087,2024-09-11T09:53
"Trichiurus lepturus Linnaeus, 1758",27.826338,-97.051133,2024-10-05T18:25:32
"Trichiurus lepturus Linnaeus, 1758",27.344822,-80.238728,2024-10-07T16:30
"Trichiurus lepturus Linnaeus, 1758",29.276708,-94.849884,2024-10-05T19:19
"Trichiurus lepturus Linnaeus, 1758",26.048721,-97.195372,2024-10-08T10:00
"Trichiurus lepturus Linnaeus, 1758",28.640505,-96.609812,2024-10-12T20:01:33
"Trichiurus lepturus Linnaeus, 1758",27.839353,-97.076386,2024-10-19T02:14
"Trichiurus lepturus Linnaeus, 1758",-8.757028,115.168406,2024-10-12T11:37:01
"Trichiurus lepturus Linnaeus, 1758",27.965892,-97.090553,2024-10-20T00:12
"Trichiurus lepturus Linnaeus, 1758",26.466938,-80.056703,2024-10-19T10:09:16
"Trichiurus lepturus Linnaeus, 1758",37.018125,-76.339232,2024-10-24T19:04:33
"Trichiurus lepturus Linnaeus, 1758",27.826545,-97.051436,2024-10-22T19:50:22
"Trichiurus lepturus Linnaeus, 1758",37.258232,-76.010005,2024-10-27T14:52:41
"Trichiurus lepturus Linnaeus, 1758",26.25615,-97.176251,2024-10-31T22:07:48
"Trichiurus lepturus Linnaeus, 1758",33.684067,-78.886185,2024-10-22T07:42:04
"Trichiurus lepturus Linnaeus, 1758",30.410625,-88.83985,2024-10-12T18:37:41
"Trichiurus lepturus Linnaeus, 1758",28.6197,-96.619322,2024-10-13T07:39:25
"Trichiurus lepturus Linnaeus, 1758",26.079415,-97.205964,2024-10-13T21:36
"Trichiurus lepturus Linnaeus, 1758",34.186502,135.092287,2024-10-20
"Trichiurus lepturus Linnaeus, 1758",30.388516,-88.544696,2024-11-09T18:05:21
"Trichiurus lepturus Linnaeus, 1758",29.335305,-94.777838,2024-11-09T09:45:17
"Trichiurus lepturus Linnaeus, 1758",38.628831,-74.894294,2024-11-07T16:01:35
"Trichiurus lepturus Linnaeus, 1758",19.103276,-96.099224,2024-11-14T08:03:24
"Trichiurus lepturus Linnaeus, 1758",31.116832,-81.407192,2024-11-25T13:13:32
"Trichiurus lepturus Linnaeus, 1758",29.542775,-95.033142,2024-11-23T22:22:36
"Trichiurus lepturus Linnaeus, 1758",29.370088,-94.813719,2024-11-27T10:32:32
"Trichiurus lepturus Linnaeus, 1758",30.208614,122.385904,2024-11-30T14:28:28
"Trichiurus lepturus Linnaeus, 1758",29.998226,-81.335039,2024-11-28T10:28
"Trichiurus lepturus Linnaeus, 1758",27.899026,-97.136296,2024-11-29T22:17
"Trichiurus lepturus Linnaeus, 1758",29.542753,-95.033158,2024-11-23T20:30:26
"Trichiurus lepturus Linnaeus, 1758",27.818987,-97.082172,2024-12-07T16:56
"Trichiurus lepturus Linnaeus, 1758",37.165028,-75.984625,2024-12-08T16:37:20
"Trichiurus lepturus Linnaeus, 1758",30.32795,-89.24907,2024-12-29T14:54:44
"Trichiurus lepturus Linnaeus, 1758",27.603858,-97.213495,2024-12-31T17:22:19
"Trichiurus lepturus Linnaeus, 1758",26.104442,-97.321481,2024-12-28T21:23:20
"Trichiurus lepturus Linnaeus, 1758",26.040882,-97.238735,2024-12-28T19:38
"Trichiurus lepturus Linnaeus, 1758",37.329903,-76.01355,2024-12-24T12:26:27
"Trichiurus lepturus Linnaeus, 1758",27.664392,-97.314618,2024-12-12T17:38:33
"Trichiurus lepturus Linnaeus, 1758",37.267013,-76.023269,2024-12-22T15:37:22
"Trichiurus lepturus Linnaeus, 1758",37.330067,-76.013437,2024-12-26T13:15:05
"Trichiurus lepturus Linnaeus, 1758",26.064187,-97.159894,2024-12-28T10:59:23
"Trichiurus lepturus Linnaeus, 1758",29.20992,-94.854111,2024-12-30T01:51:56
"Trichiurus lepturus Linnaeus, 1758",21.016576,-97.33186,2024-12-20T09:51:29
"Trichiurus lepturus Linnaeus, 1758",-33.278897,151.567633,2024-12-17T14:01
"Trichiurus lepturus Linnaeus, 1758",-25.025917,46.993605,2024-12-31T08:19:38
"Trichiurus lepturus Linnaeus, 1758",-27.397127,-48.432372,2024-12-27T07:39:11
"Trichiurus lepturus Linnaeus, 1758",3.999989,-81.6005,2024
"Trichiurus lepturus Linnaeus, 1758",40.336941,-71.181684,2023-01-29
"Trichiurus lepturus Linnaeus, 1758",40.612063,-71.335292,2023-01-30T19:15
"Trichiurus lepturus Linnaeus, 1758",25.217871,121.360576,2023-01-11
"Trichiurus lepturus Linnaeus, 1758",-33.769144,-53.404947,2023-02-06T19:40:41
"Trichiurus lepturus Linnaeus, 1758",-29.535503,-49.874053,2023-02-09T09:07:07
"Trichiurus lepturus Linnaeus, 1758",-33.909904,-53.51149,2023-02-14T11:39:17
"Trichiurus lepturus Linnaeus, 1758",-34.022136,-53.542002,2023-02-13T05:44
"Trichiurus lepturus Linnaeus, 1758",-34.059662,-53.551637,2023-02-24T11:49:56
"Trichiurus lepturus Linnaeus, 1758",-29.415827,-49.917908,2023-02-23T07:32:28
"Trichiurus lepturus Linnaeus, 1758",-34.050259,-53.541835,2023-02-03T15:49
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.656258,-81.65285,2023-02-09
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.447057,-81.721148,2023-02-08
"Trichiurus lepturus Linnaeus, 1758",7.447057,-81.721148,2023-02-08
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.59388,-81.711635,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.656258,-81.65285,2023-02-09
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.636247,-81.69756,2023-02-08
"Trichiurus lepturus Linnaeus, 1758",7.636247,-81.69756,2023-02-08
"Trichiurus lepturus Linnaeus, 1758",7.447057,-81.721148,2023-02-08
"Trichiurus lepturus Linnaeus, 1758",7.656258,-81.65285,2023-02-09
"Trichiurus lepturus Linnaeus, 1758",7.701167,-81.624233,2023-02-07
"Trichiurus lepturus Linnaeus, 1758",7.656258,-81.65285,2023-02-09
"Trichiurus lepturus Linnaeus, 1758",4.216727,8.986458,2023-03-11
"Trichiurus lepturus Linnaeus, 1758",-32.9,151.8,2023-03-09T10:22Z
"Trichiurus lepturus Linnaeus, 1758",-29.812816,-50.039515,2023-03-15T12:12:15
"Trichiurus lepturus Linnaeus, 1758",19.104798,-96.098517,2023-03-08T06:07
"Trichiurus lepturus Linnaeus, 1758",19.104393,-96.098356,2023-03-08T06:37
"Trichiurus lepturus Linnaeus, 1758",29.254243,-90.660656,2023-04-22T11:52:21
"Trichiurus lepturus Linnaeus, 1758",-32.162009,-52.103466,2023-04-30T15:34:40
"Trichiurus lepturus Linnaeus, 1758",29.317478,-94.837292,2023-04-19T14:23:06
"Trichiurus lepturus Linnaeus, 1758",-28.278267,32.48575,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.278267,32.48575,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.278267,32.48575,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
"Trichiurus lepturus Linnaeus, 1758",-28.375317,32.42895,2023-04-14
