scientificName,taxonKey,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,occurrenceStatus,continent,countryCode,stateProvince,island,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,eventDate,year,month,day
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,,,23.05,121.23,,,,2005-07-25,2005.0,7.0,25.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,1.97725,73.5361,0.0,0.0,100.0,1999-06-21T10:45Z,1999.0,6.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Chiba-ken,,35.136631,140.275039,,,,1999-09-12,1999.0,9.0,12.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,0.0,,,,,PRESENT,ASIA,PH,,,13.75,123.75,,,,1998,1998.0,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,0.0,,,,,PRESENT,ASIA,ID,,,3.75,98.75,,,,1998,1998.0,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,YE,,,12.721448,45.033333,,,,1997-03,1997.0,3.0,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,,,25.07,121.92,,,,1985-08-15,1985.0,8.0,15.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Okinawa,,26.266667,127.716667,,,,1971-09-10,1971.0,9.0,10.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,,,24.58,121.86,,,,1969-12-23,1969.0,12.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,0.0,,,,,PRESENT,ASIA,ID,Maluku,Ternate I.,0.854737,127.374907,,,21901.0,1929-06-11,1929.0,6.0,11.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Shizuoka,,35.017511,138.497581,,,,1929-07-01,1929.0,7.0,1.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,3.25,73.0,,,,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,2.0,,,,,PRESENT,ASIA,JP,Kanto,Honshu Island,35.66667,139.75,,,,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,Indeterminate,,PRESENT,ASIA,MY,Sabah,,6.004604,116.101828,,,,,,,
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,TR,,,38.932076,35.568867,,,,,,,
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,SA,,,24.136038,44.60096,,,,,,,
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,SA,,,24.136038,44.60096,,,,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.482034,125.148879,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.482034,125.148879,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.482034,125.148879,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.482034,125.148879,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.482034,125.148879,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.491701,124.842843,,,100000.0,,,,
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,ID,,,5.585424,95.318535,,,,,,,
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,,,34.838853,139.136498,,,,,,,
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,PH,Davao del Sur,,7.08175,125.6233,,,,,,,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Zhejiang,,29.822387,122.337021,,,29433.0,2025-05-17T15:24:22,2025.0,5.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Shandong,,36.181158,120.277306,,,,2025-09-07T09:50:27,2025.0,9.0,7.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Shandong,,36.181064,120.277314,,,,2025-09-07T10:04:19,2025.0,9.0,7.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,Taipei,,25.10776,121.510359,,,30003.0,2025-12-10T08:28:54,2025.0,12.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,Adult,PRESENT,ASIA,TH,Chanthaburi,,12.619717,102.094189,,,,2024-07-01T16:33:04,2024.0,7.0,1.0
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,ID,Jawa Barat,,-7.713099,108.500387,,,22.0,2024-11-17T07:55:52,2024.0,11.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,9.0,DNA Sequence reads,,,PRESENT,ASIA,BD,,,21.756639,89.222982,,,,2023-01-09,2023.0,1.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,Adult,PRESENT,ASIA,TH,Nonthaburi,,13.878297,100.406614,,,,2023-04-21T10:42:17,2023.0,4.0,21.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Shandong,,36.056671,120.369789,,,,2023-10-23T08:30:59,2023.0,10.0,23.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,Indeterminate,Adult,PRESENT,ASIA,ID,Jawa Barat,,-7.702888,108.657706,,,,2022-07-17T12:40,2022.0,7.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,Kerala,,8.879189,76.578101,,,1047.0,2020-10-16T12:53:52,2020.0,10.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,Tainan,,23.189639,120.085841,,,8.0,2020-10-10T13:37,2020.0,10.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,Tainan,,23.189653,120.085889,,,,2020-11-11T13:44:40,2020.0,11.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,Karnataka,,14.823343,74.125696,,,22.0,2019-04-02T16:32,2019.0,4.0,2.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.881211,126.736153,,,,2019-05-22,2019.0,5.0,22.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.881211,126.736153,,,,2019-05-22,2019.0,5.0,22.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,Goa,,15.589296,73.811212,,,,2019-07-19T08:57,2019.0,7.0,19.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,RU,Sakhalin,,46.698818,142.516854,,,31.0,2019-07-31T14:51Z,2019.0,7.0,31.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.676506,127.783047,,,,2019-10-22,2019.0,10.0,22.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IR,,,27.19,56.28,,,,2019-12-01,2019.0,12.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,,,10.92,79.87,,,,2018-12-15,2018.0,12.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.51275,126.528278,,,,2017-11-01,2017.0,11.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangbuk-do,,36.094219,129.486556,,,,2017-12-30,2017.0,12.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangbuk-do,,36.094219,129.486556,,,,2017-12-30,2017.0,12.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangbuk-do,,36.094219,129.486556,,,,2017-12-30,2017.0,12.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangbuk-do,,36.094219,129.486556,,,,2017-12-30,2017.0,12.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,Adult,PRESENT,ASIA,IN,Gujarat,,20.9,70.37,,,,2016-01-08,2016.0,1.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Chungcheongnam-do,,36.157836,126.500108,,,,2016-08-26,2016.0,8.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Chungcheongnam-do,,36.157836,126.500108,,,,2016-08-26,2016.0,8.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,36.028922,126.559772,,,,2016-11-16,2016.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.937547,126.533128,,,,2016-11-01,2016.0,11.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.937547,126.533128,,,,2016-11-01,2016.0,11.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.937547,126.533128,,,,2016-11-01,2016.0,11.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.732203,125.409289,,,,2015-02-10,2015.0,2.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.732203,125.409289,,,,2015-02-10,2015.0,2.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.732203,125.409289,,,,2015-02-10,2015.0,2.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.732203,125.409289,,,,2015-02-10,2015.0,2.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,AE,Abu Dhabi,,24.514417,54.375083,,,,2015-04-27,2015.0,4.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.787347,126.38935,,,,2015-10-20,2015.0,10.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.787347,126.38935,,,,2015-10-20,2015.0,10.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.787347,126.38935,,,,2015-10-20,2015.0,10.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.787347,126.38935,,,,2015-10-20,2015.0,10.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.787347,126.38935,,,,2015-10-20,2015.0,10.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,Adult,PRESENT,ASIA,IN,Gujarat,,20.9,70.37,,,,2015-11-18,2015.0,11.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,,,18.97,72.82,,,,2014-01-13,2014.0,1.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,,,18.97,72.82,,,,2014-01-13,2014.0,1.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.932883,128.031714,,,,2014-05-26,2014.0,5.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.932883,128.031714,,,,2014-06-18,2014.0,6.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.976106,126.478497,,,,2014-06-06,2014.0,6.0,6.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.518,126.59,,,,2014-09-14,2014.0,9.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.518003,126.590028,,,,2014-09-14,2014.0,9.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.518006,126.590056,,,,2014-09-14,2014.0,9.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.518011,126.590111,,,,2014-09-14,2014.0,9.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.518008,126.590083,,,,2014-09-14,2014.0,9.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.273892,126.190808,,,,2014-10-07,2014.0,10.0,7.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Chungcheongnam-do,,36.101278,126.478,,,,2014-10-26,2014.0,10.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.307172,126.245506,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.307169,126.245503,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.307178,126.245511,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.307175,126.245508,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.307167,126.2455,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.648542,126.249903,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.648528,126.249889,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollabuk-do,,35.648556,126.249917,,,,2014-10-25,2014.0,10.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.227089,127.353983,,,,2014-10-30,2014.0,10.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.227089,127.353983,,,,2014-10-30,2014.0,10.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.521556,128.3175,,,,2014-10-30,2014.0,10.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,29.97,113.68,,,,2013-07-13,2013.0,7.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,29.97,113.68,,,,2013-07-13,2013.0,7.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,Gujarat,,23.2333,68.5764,4.7,0.0,,2013-12-30,2013.0,12.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.650025,127.674722,,,,2012-01-10,2012.0,1.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,35.016667,128.95,,,,2012-02-11,2012.0,2.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.790667,128.782,,,,2012-04-13,2012.0,4.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.612667,128.1755,,,,2012-04-14,2012.0,4.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.196167,127.333,,,,2012-04-16,2012.0,4.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.852167,128.1325,,,,2012-05-30,2012.0,5.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.863,128.161317,,,,2012-05-30,2012.0,5.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.347867,126.162783,,,,2012-05-14,2012.0,5.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.5562,126.70045,,,,2012-05-17,2012.0,5.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.298117,126.774994,,,,2012-05-16,2012.0,5.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.220817,126.31185,,,,2012-05-18,2012.0,5.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.727544,126.517553,,,,2012-07-17,2012.0,7.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Busan,,35.016667,129.083333,,,,2012-08-25,2012.0,8.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Busan,,35.033333,129.0,,,,2012-08-25,2012.0,8.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.21795,126.313267,,,,2011-03-15,2011.0,3.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.232683,126.466167,,,,2011-04-28,2011.0,4.0,28.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.566283,126.687125,,,,2011-04-12,2011.0,4.0,12.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.606833,128.166833,,,,2011-04-29,2011.0,4.0,29.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.291283,126.679167,,,,2011-04-13,2011.0,4.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.21795,126.313267,,,,2011-05-16,2011.0,5.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.609722,125.714733,,,,2011-05-05,2011.0,5.0,5.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Chungcheongnam-do,,36.604522,126.420594,,,,2011-05-05,2011.0,5.0,5.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.1919,127.32315,,,,2011-05-02,2011.0,5.0,2.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.766667,127.511833,,,,2011-05-18,2011.0,5.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.762833,127.515167,,,,2011-05-18,2011.0,5.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Chungcheongnam-do,,35.991667,126.611333,,,,2011-05-21,2011.0,5.0,21.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.404722,126.233056,,,,2011-05-12,2011.0,5.0,12.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.404722,126.233056,,,,2011-05-11,2011.0,5.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.566283,126.687125,,,,2011-06-08,2011.0,6.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Busan,,35.043775,129.008664,,,,2011-06-27,2011.0,6.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Busan,,35.041489,128.984406,,,,2011-06-16,2011.0,6.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.661944,125.693747,,,,2011-06-04,2011.0,6.0,4.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.291283,126.679167,,,,2011-06-09,2011.0,6.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeonggi-do,,37.665,126.5361,,,,2011-06-18,2011.0,6.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.398467,126.74025,,,,2011-06-05,2011.0,6.0,5.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.398467,126.74025,,,,2011-06-20,2011.0,6.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeonggi-do,,37.665,126.5361,,,,2011-06-23,2011.0,6.0,23.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.412222,126.3975,,,,2011-06-08,2011.0,6.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.412222,126.3975,,,,2011-06-11,2011.0,6.0,11.0
