fish_type,genus,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,source
Ca Trich,Clupeichthys,15.344806,104.553072,2022-06-06,1.0,gbif
Ca Trich,Clupeichthys,15.31579,105.49193,2020-01-23,1.0,gbif
Ca Trich,Clupeichthys,15.224383,104.859,2020-01-22,1.0,gbif
Ca Trich,Clupeichthys,15.30803,105.49011,2020-01-23,1.0,gbif
Ca Trich,Clupeichthys,15.31152,104.46042,2020-01-22,1.0,gbif
Ca Trich,Clupeoides,16.005991,105.420592,2022-06-05,1.0,gbif
Ca Trich,Tenualosa,15.31579,105.49193,2020-01-23,1.0,gbif
Ca Trich,Tenualosa,15.301952,105.484133,2022-06-04,1.0,gbif
Ca Trich,Tenualosa,15.301724,105.475022,2022-06-04,1.0,gbif
Ca Trich,Tenualosa,15.846832,105.22737,2025-11-02T16:51:33,1.0,gbif
Ca Trich,Clupeoides,15.33167,100.07833,2021-10-08,1.0,gbif
Ca Trich,Escualosa,22.090889,88.761366,2025-03-21T08:07:57,1.0,gbif
Ca Trich,Tenualosa,22.463157,88.334432,2025-04-01,1.0,gbif
Ca Trich,Tenualosa,22.933293,88.411601,2025-05-13T11:55:05,1.0,gbif
Ca Trich,Tenualosa,23.516244,87.309944,2025-07-27T11:29:35,1.0,gbif
Ca Trich,Sardinella,33.949273,131.309974,2024-10-14T15:22:47,1.0,gbif
Ca Trich,Tenualosa,16.476444,96.450425,2023-11-10T12:18:33,1.0,gbif
Ca Trich,Konosirus,29.860596,122.362568,2025-07-13T18:03:44,1.0,gbif
Ca Trich,Konosirus,35.282306,139.853194,2020-08-20,1.0,gbif
Ca Trich,Konosirus,35.279528,139.853222,2020-10-01,1.0,gbif
Ca Trich,Konosirus,35.254444,139.864556,2020-10-01,1.0,gbif
Ca Trich,Konosirus,35.166306,139.822056,2020-08-20,1.0,gbif
Ca Trich,Konosirus,35.14275,139.834778,2020-08-20,1.0,gbif
Ca Trich,Konosirus,35.058722,139.827417,2020-08-22,1.0,gbif
Ca Trich,Konosirus,35.041028,139.83075,2020-08-22,1.0,gbif
Ca Trich,Konosirus,34.927361,139.827889,2020-08-21,1.0,gbif
Ca Trich,Konosirus,34.906639,139.868694,2020-08-21,1.0,gbif
Ca Trich,Konosirus,34.94425,139.963222,2020-08-21,1.0,gbif
Ca Trich,Konosirus,34.963833,139.959806,2020-08-21,1.0,gbif
Ca Trich,Konosirus,34.982667,139.967472,2020-08-21,1.0,gbif
Ca Trich,Konosirus,35.010056,139.978778,2020-08-22,1.0,gbif
Ca Trich,Konosirus,35.024,139.993417,2020-10-01,1.0,gbif
Ca Trich,Konosirus,35.029028,139.998472,2020-10-01,1.0,gbif
Ca Trich,Konosirus,35.047056,140.028139,2020-10-01,1.0,gbif
Ca Trich,Konosirus,35.059806,140.054583,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.083806,140.097083,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.097111,140.104833,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.108083,140.108306,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.123833,140.169972,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.127556,140.192139,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.133694,140.247167,2020-10-02,1.0,gbif
Ca Trich,Konosirus,35.183472,140.357806,2020-10-03,1.0,gbif
Ca Trich,Konosirus,35.257694,140.399194,2020-10-03,1.0,gbif
Ca Ngu,Euthynnus,18.4,73.0,2022-01-04T16:01Z,1.0,gbif
Ca Ngu,Euthynnus,3.634057,72.958914,2021-01-19T11:40,1.0,gbif
Ca Ngu,Euthynnus,32.054923,34.750194,2025-01-02,1.0,gbif
Ca Ngu,Euthynnus,31.852714,34.654798,2025-01-22,1.0,gbif
Ca Thu,Scomber,24.753183,120.827617,2022-01-05,1.0,gbif
Ca Thu,Scomberomorus,31.852388,34.654536,2025-01-22,1.0,gbif
Ca Thu,Scomberomorus,32.132769,34.764095,2025-01-02,1.0,gbif
Ca Thu,Scomberomorus,32.825866,35.015176,2025-01-15,1.0,gbif
Ca Thu,Scomberomorus,32.790454,34.926743,2025-01-04,1.0,gbif
Ca Thu,Scomberomorus,32.000751,34.72301,2025-01-02,1.0,gbif
Ca Thu,Scomberomorus,32.028733,34.708647,2024-01-16,1.0,gbif
Ca Thu,Scomberomorus,32.202525,34.794707,2024-01-16,1.0,gbif
Ca Thu,Scomberomorus,32.141545,34.783099,2024-01-16,1.0,gbif
Ca Thu,Scomberomorus,,,2021-01-27,1.0,gbif
Ca Ngu,Thunnus,13.52039,120.99124,2020-01-14,1.0,gbif
Ca Ngu,Thunnus,,,2021-01-30,1.0,gbif
Ca Thu,Acanthocybium,11.656683,92.725233,2020-01-26T06:10,1.0,gbif
Ca Thu,Scomberomorus,-4.867747,103.36425,2021-01-25T06:51:03,1.0,gbif
Ca Thu,Scomberomorus,1.346429,103.856472,2025-01-18T13:50,1.0,gbif
Ca Ngu,Thunnus,24.586414,118.185608,2024-01-23T19:41:08,1.0,gbif
Ca Thu,Scomberomorus,31.577778,130.334722,2020-01-22,1.0,gbif
Ca Thu,Scomberomorus,31.616389,130.331667,2020-01-24,1.0,gbif
Ca Thu,Scomberomorus,31.616389,130.331667,2020-01-24,1.0,gbif
Ca Ngu,Euthynnus,10.671888,103.257187,2025-01-01T08:25:45,1.0,gbif
Ca Thu,Scomberomorus,10.720888,103.205539,2024-01-09T10:21:05,1.0,gbif
Ca Ngu,Euthynnus,9.508997,76.3826,2025-01-10T16:32:28,1.0,gbif
Ca Ngu,Euthynnus,8.880543,76.580533,2024-01-05T15:44:17,1.0,gbif
Ca Ngu,Euthynnus,8.876991,76.576462,2023-01-29T12:59:37,1.0,gbif
Ca Ngu,Euthynnus,8.881898,76.574103,2020-01-02T17:41:24,1.0,gbif
Ca Thu,Scomberomorus,9.545512,76.362436,2025-01-10T16:31:56,1.0,gbif
Ca Thu,Scomberomorus,8.987037,76.522063,2024-01-05T15:34:22,1.0,gbif
Ca Ngu,Euthynnus,12.214,109.196,2024-01-25,1.0,gbif
Ca Thu,Scomber,12.214,109.196,2024-01-25,1.0,gbif
Ca Thu,Scomber,12.214,109.196,2024-01-25,1.0,gbif
Ca Thu,Scomberomorus,10.936,108.287,2024-01-27,1.0,gbif
Ca Ngu,Thunnus,12.214,109.196,2024-01-25,1.0,gbif
Ca Ngu,Thunnus,12.2016,109.201,2024-01-25,1.0,gbif
Ca Ngu,Thunnus,12.214,109.196,2024-01-25,1.0,gbif
Ca Ngu,Thunnus,12.2016,109.201,2024-01-25,1.0,gbif
Ca Ngu,Thunnus,12.2016,109.201,2024-01-25,1.0,gbif
Ca Ngu,Auxis,19.970834,72.79298,2025-01-29T17:34:28,1.0,gbif
Ca Ngu,Thunnus,23.624065,58.563665,2025-01-14T07:25,1.0,gbif
Ca Ngu,Auxis,11.862732,120.155042,2025-01-20T11:28,1.0,gbif
Ca Ngu,Auxis,29.941111,122.279444,2021-01-10T09:52:58,1.0,gbif
Ca Ngu,Euthynnus,30.032968,122.110906,2025-01-21T20:30:46,1.0,gbif
Ca Ngu,Katsuwonus,28.407316,121.655715,2023-01-14T15:36,1.0,gbif
Ca Thu,Scomber,29.918112,122.395586,2025-01-03T18:35:47,1.0,gbif
Ca Thu,Scomberomorus,30.252738,122.329748,2025-01-27T11:59:01,1.0,gbif
Ca Thu,Scomberomorus,29.990216,122.057646,2025-01-24T07:56:17,1.0,gbif
Ca Ngu,Thunnus,30.077509,122.013418,2025-01-21T20:33:09,1.0,gbif
Ca Ngu,Thunnus,29.954602,122.300165,2021-01-10T10:49:31,1.0,gbif
Ca Ngu,Auxis,21.430073,91.94995,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.430073,91.94995,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.430073,91.94995,2022-02-02,1.0,gbif
Ca Ngu,Auxis,21.430073,91.94995,2022-02-02,1.0,gbif
Ca Ngu,Euthynnus,21.430073,91.94995,2022-02-02,1.0,gbif
Ca Ngu,Euthynnus,3.5274,72.85352,2020-02-24T09:57,1.0,gbif
Ca Ngu,Euthynnus,3.528543,72.855452,2020-02-24T09:54,1.0,gbif
Ca Ngu,Euthynnus,21.43,91.95,2022-02-02,1.0,gbif
Ca Ngu,Euthynnus,31.699418,34.561361,2024-02-07,1.0,gbif
Ca Ngu,Euthynnus,31.832991,34.632088,2024-02-07,1.0,gbif
Ca Ngu,Euthynnus,32.063417,34.744921,2024-02-07,1.0,gbif
Ca Ngu,Euthynnus,32.719177,34.915711,2024-02-24,1.0,gbif
Ca Ngu,Katsuwonus,4.179925,73.509617,2025-02-09T20:06:43,1.0,gbif
Ca Thu,Scomber,24.862165,120.890855,2021-02-03,1.0,gbif
Ca Thu,Scomber,24.862165,120.890855,2021-02-03,1.0,gbif
Ca Thu,Scomberomorus,23.789573,121.623615,2024-02-02T09:33,1.0,gbif
Ca Thu,Scomberomorus,32.216362,34.807204,2024-02-10,1.0,gbif
Ca Thu,Scomberomorus,31.699436,34.561382,2024-02-07,1.0,gbif
Ca Thu,Scomberomorus,31.758305,34.595754,2024-02-07,1.0,gbif
Ca Thu,Scomberomorus,32.240656,34.785103,2024-02-26,1.0,gbif
Ca Thu,Scomberomorus,32.001072,34.719696,2024-02-07,1.0,gbif
Ca Thu,Scomberomorus,33.047139,35.102708,2020-02-28,1.0,gbif
Ca Thu,Scomberomorus,21.43,91.95,2022-02-02,1.0,gbif
Ca Thu,Scomberomorus,,,2021-02-03,1.0,gbif
Ca Ngu,Thunnus,4.179925,73.509617,2025-02-09T20:06:40,1.0,gbif
Ca Ngu,Euthynnus,24.514473,54.376022,2020-02-17T18:17,1.0,gbif
Ca Ngu,Euthynnus,24.513544,54.375425,2020-02-17T18:17,1.0,gbif
Ca Ngu,Euthynnus,24.514607,54.376549,2020-02-17T18:19,1.0,gbif
Ca Thu,Acanthocybium,13.219868,124.016499,2025-02-14T16:32,1.0,gbif
Ca Ngu,Katsuwonus,13.710148,123.597992,2024-02-09T06:39,1.0,gbif
Ca Thu,Acanthocybium,6.014712,80.327845,2024-02-29T10:11,1.0,gbif
Ca Thu,Scomberomorus,6.267964,80.183206,2025-02-05T05:16:18,1.0,gbif
Ca Thu,Scomberomorus,6.233989,80.141936,2025-02-05T09:57:27,1.0,gbif
Ca Ngu,Katsuwonus,7.210245,79.831384,2025-02-22T05:41:15,1.0,gbif
Ca Ngu,Katsuwonus,7.203076,79.829305,2020-02-03T07:01:54,1.0,gbif
Ca Ngu,Thunnus,7.210326,79.831398,2025-02-22T05:39:27,1.0,gbif
Ca Thu,Scomberomorus,6.425451,79.962612,2025-02-04T15:05:17,1.0,gbif
Ca Thu,Scomberomorus,12.870771,74.850072,2025-02-23T08:08:49,1.0,gbif
Ca Ngu,Euthynnus,12.028373,75.226037,2024-02-18T10:43:16,1.0,gbif
Ca Ngu,Euthynnus,12.028197,75.22586,2024-02-18T10:44:09,1.0,gbif
Ca Ngu,Thunnus,18.946743,72.835772,2024-02-10T08:19:05,1.0,gbif
Ca Ngu,Auxis,32.423611,131.714444,2020-02-09,1.0,gbif
Ca Thu,Scomberomorus,9.685978,118.701388,2025-02-06T18:25:57,1.0,gbif
Ca Thu,Scomberomorus,8.771974,98.283547,2024-02-12T04:49,1.0,gbif
Ca Ngu,Euthynnus,11.930892,79.787421,2025-02-17,1.0,gbif
Ca Ngu,Euthynnus,11.930892,79.787421,2025-02-17,1.0,gbif
Ca Ngu,Thunnus,11.930892,79.787421,2025-02-17,1.0,gbif
Ca Thu,Acanthocybium,8.038838,79.71293,2025-02-20T04:54:26,1.0,gbif
Ca Thu,Scomberomorus,12.634241,101.554313,2025-02-01T10:07:43,1.0,gbif
Ca Ngu,Auxis,-1.392706,120.737869,2025-02-23T14:20,1.0,gbif
Ca Ngu,Auxis,-1.392706,120.737869,2025-02-17T15:08,1.0,gbif
Ca Ngu,Euthynnus,-0.298394,73.426861,2022-03-07T08:08,1.0,gbif
Ca Thu,Scomber,24.753933,120.836083,2022-03-10,1.0,gbif
Ca Thu,Scomber,24.623733,120.691617,2021-03-05,1.0,gbif
Ca Thu,Scomber,,,2021-03-20,1.0,gbif
Ca Thu,Scomberomorus,32.862597,34.975269,2024-03-05,1.0,gbif
Ca Thu,Scomberomorus,32.843427,34.951936,2025-03-03,1.0,gbif
Ca Thu,Scomberomorus,32.833068,35.032645,2025-03-03,1.0,gbif
Ca Thu,Scomberomorus,32.806197,34.939293,2025-03-03,1.0,gbif
Ca Thu,Scomberomorus,32.154566,34.791074,2024-03-13,1.0,gbif
Ca Thu,Scomberomorus,32.807797,34.963259,2024-03-10,1.0,gbif
Ca Thu,Scomberomorus,32.752615,34.954818,2024-03-30,1.0,gbif
Ca Thu,Scomberomorus,32.793177,34.956797,2024-03-10,1.0,gbif
Ca Thu,Scomberomorus,,,2021-03-20,1.0,gbif
Ca Ngu,Thunnus,4.170864,73.512822,2022-03-17T09:36:20,1.0,gbif
Ca Ngu,Thunnus,,,2021-03-30,1.0,gbif
Ca Ngu,Thunnus,,,2021-03-30,1.0,gbif
Ca Thu,Acanthocybium,-8.338389,115.672355,2024-03-31T09:42:48,1.0,gbif
Ca Ngu,Thunnus,-8.401204,115.712187,2024-03-29T19:42:01,1.0,gbif
Ca Ngu,Katsuwonus,13.7108,120.897259,2025-03-02T15:15,1.0,gbif
Ca Ngu,Auxis,12.622233,102.007658,2025-03-09T04:20:03,1.0,gbif
Ca Ngu,Euthynnus,5.940248,80.336117,2025-03-27T08:33,1.0,gbif
Ca Ngu,Thunnus,6.03041,80.217197,2024-03-05T09:50,1.0,gbif
Ca Ngu,Thunnus,7.210392,79.83078,2020-03-06T08:05:04,1.0,gbif
Ca Ngu,Thunnus,7.21026,79.831245,2024-03-14T09:38:04,1.0,gbif
Ca Thu,Scomber,31.291389,131.116389,2021-03-08,1.0,gbif
Ca Ngu,Katsuwonus,5.936804,80.565383,2023-03-02T11:08,1.0,gbif
Ca Ngu,Thunnus,26.82805,128.273523,2025-03-03,1.0,gbif
Ca Ngu,Auxis,12.682725,101.275211,2025-03-21T07:08:34,1.0,gbif
Ca Ngu,Euthynnus,-4.005344,119.621825,2025-03-07T22:03:23,1.0,gbif
Ca Ngu,Euthynnus,13.125808,80.297201,2024-03-21,1.0,gbif
Ca Ngu,Thunnus,11.091787,79.856038,2021-03-27T17:53:23,1.0,gbif
Ca Thu,Scomber,29.87341,121.74491,2025-03-08T14:51:33,1.0,gbif
Ca Ngu,Katsuwonus,10.5593,72.6358,2021-04-11,1.0,gbif
Ca Ngu,Euthynnus,5.01957,72.979272,2021-04-23T10:14,1.0,gbif
Ca Ngu,Euthynnus,32.110988,34.733282,2025-04-07,1.0,gbif
Ca Ngu,Euthynnus,32.613701,34.888359,2025-04-28,1.0,gbif
Ca Ngu,Katsuwonus,10.56,72.64,2021-04-11,1.0,gbif
Ca Ngu,Katsuwonus,,,2021-04-19,1.0,gbif
Ca Ngu,Katsuwonus,,,2021-04-22,1.0,gbif
Ca Thu,Scomber,,,2021-04-08,1.0,gbif
Ca Thu,Scomberomorus,32.410423,34.860443,2025-04-20,1.0,gbif
Ca Thu,Scomberomorus,32.537886,34.892521,2024-04-15,1.0,gbif
Ca Thu,Scomberomorus,32.264495,34.823732,2024-04-24,1.0,gbif
Ca Ngu,Thunnus,,,2021-04-08,1.0,gbif
Ca Thu,Acanthocybium,11.765062,93.103631,2023-04-26T11:44:57,1.0,gbif
Ca Ngu,Euthynnus,17.695824,83.30252,2025-04-25T08:43:23,1.0,gbif
Ca Thu,Scomberomorus,12.682513,102.193023,2024-04-27T05:47:29,1.0,gbif
Ca Thu,Scomberomorus,25.200104,55.282546,2025-04-06T17:39:21,1.0,gbif
Ca Ngu,Euthynnus,24.779419,118.772042,2025-04-12T15:25:42,1.0,gbif
Ca Ngu,Auxis,6.030371,80.217232,2025-04-21T07:06,1.0,gbif
Ca Ngu,Katsuwonus,6.033374,80.217667,2025-04-21T07:06,1.0,gbif
Ca Ngu,Thunnus,6.030341,80.217216,2025-04-21T07:03,1.0,gbif
Ca Ngu,Euthynnus,7.202943,79.829302,2025-04-25T06:03,1.0,gbif
Ca Thu,Scomberomorus,7.276013,79.805618,2025-04-25T14:00,1.0,gbif
Ca Thu,Scomberomorus,7.298658,79.948959,2025-04-25T14:00,1.0,gbif
Ca Thu,Scomberomorus,7.369199,79.842836,2025-04-25T06:03,1.0,gbif
Ca Ngu,Thunnus,7.202942,79.829326,2025-04-25T06:03,1.0,gbif
Ca Ngu,Auxis,21.05,109.117,2022-04-21,1.0,gbif
Ca Ngu,Auxis,21.05,109.117,2022-04-21,1.0,gbif
Ca Ngu,Euthynnus,21.05,109.117,2022-04-21,1.0,gbif
Ca Ngu,Katsuwonus,21.05,109.117,2022-04-21,1.0,gbif
Ca Ngu,Thunnus,21.05,109.117,2022-04-21,1.0,gbif
Ca Thu,Scomberomorus,-7.530713,110.642617,2025-04-07T15:50,1.0,gbif
Ca Ngu,Euthynnus,3.21779,106.215305,2022-04-23T05:13:40,1.0,gbif
Ca Ngu,Auxis,8.880462,76.580911,2024-04-17T08:34:58,1.0,gbif
Ca Ngu,Auxis,8.880314,76.581183,2024-04-17T12:33:30,1.0,gbif
Ca Thu,Scomberomorus,9.790855,76.250898,2025-04-26T08:27:20,1.0,gbif
Ca Ngu,Auxis,9.693693,104.359454,2024-04-06T08:27,1.0,gbif
Ca Ngu,Katsuwonus,10.558459,72.632411,2024-04-20T19:09,1.0,gbif
Ca Ngu,Katsuwonus,5.971575,80.426917,2025-04-20T16:50,1.0,gbif
Ca Thu,Scomberomorus,36.743306,29.040908,2023-04-16T15:36:16,1.0,gbif
Ca Thu,Scomberomorus,-8.26373,124.598122,2024-04-24T16:52,1.0,gbif
Ca Ngu,Katsuwonus,13.4999,120.955795,2024-04-25T13:32:30,1.0,gbif
Ca Thu,Scomberomorus,13.404027,120.930268,2024-04-25T13:31:02,1.0,gbif
Ca Ngu,Thunnus,13.436255,120.914131,2024-04-25T13:32:30,1.0,gbif
Ca Ngu,Euthynnus,12.325076,119.904099,2024-04-21T07:40,1.0,gbif
Ca Thu,Scomberomorus,12.555022,99.984419,2025-04-16T17:35:30,1.0,gbif
Ca Ngu,Auxis,12.938753,101.523114,2024-04-24T17:29:49,1.0,gbif
Ca Ngu,Euthynnus,12.932794,101.524008,2023-04-23T15:44:22,1.0,gbif
Ca Thu,Scomberomorus,12.914409,101.45656,2023-04-23T15:39:43,1.0,gbif
Ca Ngu,Thunnus,12.683572,101.274633,2024-04-22T07:08:04,1.0,gbif
Ca Ngu,Thunnus,4.469981,118.600978,2022-04-08T10:52,1.0,gbif
Ca Thu,Scomberomorus,6.526299,99.320382,2025-04-16T19:00:04,1.0,gbif
Ca Thu,Scomber,36.09835,120.530944,2025-04-26T17:07:57,1.0,gbif
Ca Thu,Scomberomorus,36.098563,120.530799,2025-04-26T16:53:53,1.0,gbif
Ca Thu,Scomberomorus,25.223119,55.28663,2025-04-24T12:15:54,1.0,gbif
Ca Ngu,Thunnus,-0.74493,119.879744,2025-04-30T06:40,1.0,gbif
Ca Thu,Scomber,24.754923,121.751787,2025-04-27T09:43,1.0,gbif
Ca Thu,Scomberomorus,1.308239,103.76484,2025-04-27T12:05:36,1.0,gbif
Ca Thu,Scomber,30.085964,122.392421,2025-04-16T18:10,1.0,gbif
Ca Thu,Acanthocybium,-7.273311,72.373883,2023-05-14T16:56:58,1.0,gbif
Ca Ngu,Auxis,24.862165,120.890855,2020-05-20,1.0,gbif
Ca Ngu,Euthynnus,-3.861978,115.49323,2025-05-08T10:38,1.0,gbif
Ca Ngu,Euthynnus,29.549414,34.965652,2024-05-04,1.0,gbif
Ca Ngu,Euthynnus,32.537192,34.868327,2025-05-24,1.0,gbif
Ca Thu,Scomberomorus,32.831585,35.042633,2025-05-10,1.0,gbif
Ca Ngu,Thunnus,24.853517,120.869483,2020-05-15,1.0,gbif
Ca Thu,Scomber,34.916108,136.826022,2021-05-30T10:15,1.0,gbif
Ca Thu,Scomber,39.393499,140.014055,2025-05-05,1.0,gbif
Ca Thu,Scomber,33.308322,126.164205,2023-05-19T13:44:32,1.0,gbif
Ca Ngu,Auxis,31.861667,129.972778,2022-05-23,1.0,gbif
Ca Ngu,Thunnus,31.428889,130.196944,2022-05-18,1.0,gbif
Ca Ngu,Katsuwonus,13.346714,74.701211,2025-05-08T06:30:23,1.0,gbif
Ca Thu,Scomberomorus,13.338481,74.722904,2025-05-08T06:17:25,1.0,gbif
Ca Ngu,Auxis,12.145875,75.182517,2025-05-03T10:42:57,1.0,gbif
Ca Ngu,Katsuwonus,-5.318201,105.198376,2021-05-12,1.0,gbif
Ca Ngu,Euthynnus,18.90815,72.825638,2023-05-13T09:38:29,1.0,gbif
Ca Thu,Scomber,38.094917,138.460725,2025-05-11T19:43:04,1.0,gbif
Ca Thu,Acanthocybium,-9.746715,119.274451,2020-05-24T08:33:16,1.0,gbif
Ca Thu,Scomber,32.860278,131.983056,2022-05-25,1.0,gbif
Ca Thu,Scomber,32.860278,131.983056,2022-05-25,1.0,gbif
Ca Thu,Scomberomorus,11.879691,79.824194,2025-05-16T11:33,1.0,gbif
Ca Ngu,Euthynnus,12.932469,101.524017,2023-05-09T15:08:57,1.0,gbif
Ca Thu,Scomberomorus,12.728116,101.644611,2024-05-30T06:01:05,1.0,gbif
Ca Thu,Scomberomorus,12.948668,101.571174,2023-05-09T08:10:07,1.0,gbif
Ca Thu,Scomber,36.369907,120.67453,2025-05-14T12:15:26,1.0,gbif
Ca Ngu,Katsuwonus,23.082754,121.391218,2022-05-20T09:27,1.0,gbif
Ca Ngu,Thunnus,22.237795,120.669583,2024-05-05T09:09:06,1.0,gbif
Ca Thu,Scomber,29.807966,122.205857,2025-05-31T17:00:44,1.0,gbif
Ca Thu,Scomber,29.997786,122.225711,2025-05-31T16:55:19,1.0,gbif
Ca Thu,Scomber,29.815508,122.221712,2025-05-31T16:56:10,1.0,gbif
Ca Thu,Scomberomorus,29.948023,122.299887,2025-05-17T15:27:02,1.0,gbif
Ca Thu,Acanthocybium,-10.497402,105.532538,2023-06-21T09:39:21,1.0,gbif
Ca Ngu,Auxis,24.712133,120.784033,2020-06-11,1.0,gbif
Ca Ngu,Auxis,24.753183,120.827617,2020-06-11,1.0,gbif
Ca Thu,Scomber,38.3,128.27,2020-06-24,1.0,gbif
Ca Ngu,Katsuwonus,4.179908,73.5097,2021-06-11T08:18:42,1.0,gbif
Ca Thu,Scomber,38.3,128.27,2020-06-24,1.0,gbif
Ca Ngu,Thunnus,22.837538,121.189131,2020-06-04,1.0,gbif
Ca Ngu,Thunnus,4.180552,73.510147,2021-06-11T08:05:53,1.0,gbif
Ca Ngu,Thunnus,,,2022-06-15,1.0,gbif
Ca Ngu,Euthynnus,17.69613,83.300287,2022-06-25T17:05:50,1.0,gbif
Ca Thu,Scomberomorus,17.783372,83.347422,2022-06-25T17:10:58,1.0,gbif
Ca Thu,Scomberomorus,17.621183,83.207494,2022-06-25T17:05:38,1.0,gbif
Ca Ngu,Thunnus,17.696062,83.301117,2022-06-25T17:12,1.0,gbif
Ca Thu,Scomber,35.342107,129.225419,2024-06-26T19:30,1.0,gbif
Ca Ngu,Euthynnus,13.908872,123.670963,2024-06-11T17:42,1.0,gbif
Ca Ngu,Euthynnus,13.908905,123.671894,2024-06-11T17:41,1.0,gbif
Ca Ngu,Euthynnus,13.906053,123.679948,2023-06-18T16:33,1.0,gbif
Ca Thu,Scomberomorus,13.939959,123.656379,2024-06-11T17:41,1.0,gbif
Ca Ngu,Thunnus,13.676092,123.693876,2023-06-29T16:13,1.0,gbif
Ca Ngu,Thunnus,39.595024,26.19808,2025-06-06T19:22,1.0,gbif
Ca Thu,Scomber,25.777854,119.626597,2025-06-21T17:47:58,1.0,gbif
Ca Thu,Scomber,33.616111,130.155278,2022-06-12,1.0,gbif
Ca Thu,Scomber,36.826712,140.787105,2021-06-26T08:53,1.0,gbif
Ca Thu,Scomberomorus,33.236194,126.559472,2023-06-17,1.0,gbif
Ca Thu,Scomberomorus,36.65599,28.238995,2025-06-27T22:55:03,1.0,gbif
Ca Thu,Scomber,33.400278,129.810833,2021-06-26,1.0,gbif
Ca Thu,Scomber,33.400278,129.810833,2021-06-26,1.0,gbif
Ca Thu,Scomber,33.400278,129.810833,2021-06-26,1.0,gbif
Ca Ngu,Auxis,25.137883,121.84555,2025-06-13T20:47:51,1.0,gbif
Ca Ngu,Auxis,25.147164,121.852097,2025-06-13T20:39:21,1.0,gbif
Ca Thu,Scomber,25.15027,121.845353,2025-06-13T21:06:41,1.0,gbif
Ca Ngu,Euthynnus,7.885784,98.288079,2024-06-14T09:06,1.0,gbif
Ca Ngu,Thunnus,12.659685,101.467989,2023-06-25T06:06:11,1.0,gbif
Ca Ngu,Thunnus,-0.423315,119.83523,2025-06-21T14:43,1.0,gbif
Ca Thu,Scomberomorus,-5.273259,123.53426,2023-06-10T15:48,1.0,gbif
Ca Ngu,Katsuwonus,1.513511,124.890417,2025-06-25T18:24:35,1.0,gbif
Ca Thu,Acanthocybium,23.494194,121.506134,2023-06-24T16:26,1.0,gbif
Ca Thu,Acanthocybium,24.941111,121.901389,2021-06-26T22:00,1.0,gbif
Ca Ngu,Auxis,24.49733,121.84247,2024-06-11T16:24:02,1.0,gbif
Ca Ngu,Euthynnus,24.4622,121.820587,2020-06-05T08:42:28,1.0,gbif
Ca Ngu,Euthynnus,8.239381,77.168281,2025-06-21T09:01:14,1.0,gbif
Ca Ngu,Auxis,12.245347,102.510975,2024-06-28T07:23:13,1.0,gbif
Ca Ngu,Auxis,24.753183,120.827617,2022-07-01,1.0,gbif
Ca Ngu,Auxis,24.712133,120.784033,2021-07-10,1.0,gbif
Ca Ngu,Euthynnus,24.712133,120.784033,2021-07-10,1.0,gbif
Ca Ngu,Euthynnus,-10.424621,105.65802,2023-07-06T11:58,1.0,gbif
Ca Thu,Scomber,39.183843,26.49937,2022-07-31T21:34,1.0,gbif
Ca Ngu,Euthynnus,17.695763,83.301567,2024-07-07T06:27:23,1.0,gbif
Ca Ngu,Thunnus,13.678836,123.683576,2022-07-04T08:54,1.0,gbif
Ca Ngu,Euthynnus,12.619717,102.094189,2024-07-01T16:33:19,1.0,gbif
Ca Thu,Scomberomorus,12.686389,102.121346,2024-07-01T06:44:33,1.0,gbif
Ca Ngu,Auxis,34.986136,139.844691,2025-07-26T13:16:20,1.0,gbif
Ca Thu,Scomber,36.885173,126.195002,2023-07-28T11:37:15,1.0,gbif
Ca Thu,Scomber,39.566102,26.104022,2024-07-02T20:03:13,1.0,gbif
Ca Thu,Scomberomorus,1.302466,103.824817,2024-07-06T12:19,1.0,gbif
Ca Thu,Scomberomorus,1.297114,103.970123,2024-07-06T10:56,1.0,gbif
Ca Thu,Scomberomorus,1.382545,103.911901,2024-07-06T12:49,1.0,gbif
Ca Ngu,Euthynnus,7.202767,79.829078,2021-07-05T05:06:03,1.0,gbif
Ca Ngu,Katsuwonus,7.203172,79.829033,2021-07-05T05:18:25,1.0,gbif
Ca Ngu,Thunnus,7.20292,79.82872,2025-07-29T10:35,1.0,gbif
Ca Ngu,Thunnus,7.203433,79.828812,2021-07-05T05:24:29,1.0,gbif
